procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,lead_time_days,total_cost,delivery_date_key,quality_score,po_number
2346,1053,6,9,2620,221.47,6,580251.4,1059,85.86,PO-2025-581223
2347,868,10,4,4171,145.73,28,607839.83,896,97.68,PO-2025-341452
2348,585,19,7,1634,297.92,8,486801.28,593,98.87,PO-2023-651004
2349,424,18,13,3361,169.7,15,570361.7,439,86.77,PO-2025-176009
2350,138,21,5,1655,97.32,6,161064.6,144,87.41,PO-2024-245572
2351,597,22,7,552,12.07,23,6662.64,620,88.67,PO-2024-149103
2352,667,5,11,2046,35.69,13,73021.74,680,94.47,PO-2024-590817
2353,362,13,11,1148,78.07,14,89624.36,376,91.95,PO-2025-464446
2354,702,8,6,4156,72.04,22,299398.24,724,85.36,PO-2024-964255
2355,594,12,8,1584,234.53,9,371495.52,603,85.54,PO-2024-134149
2356,1096,5,12,2064,267.76,26,552656.64,1096,94.33,PO-2025-847005
2357,514,11,11,4309,319.64,16,1377328.76,530,96.11,PO-2025-734877
2358,498,7,3,538,324.17,27,174403.46,525,95.02,PO-2025-378961
2359,760,2,8,2965,295.4,17,875861,777,93.36,PO-2024-802599
2360,788,5,8,335,349.97,22,117239.95,810,88.87,PO-2023-703751
2361,189,18,8,1692,191.22,5,323544.24,194,87.91,PO-2024-781230
2362,778,2,10,2364,192.66,26,455448.24,804,98.23,PO-2024-941894
2363,560,13,2,4351,237.87,16,1034972.37,576,89.54,PO-2024-466701
2364,113,20,6,3613,69.37,27,250633.81,140,85.26,PO-2024-531139
2365,769,8,9,1770,47.34,24,83791.8,793,98.95,PO-2025-483963
2366,886,2,4,4910,279.78,27,1373719.8,913,87.47,PO-2024-249943
2367,651,3,5,3460,111.23,6,384855.8,657,93.77,PO-2025-521735
2368,792,9,3,790,266.79,9,210764.1,801,89.39,PO-2024-649901
2369,984,13,10,130,159.61,23,20749.3,1007,98.77,PO-2025-498484
2370,330,7,12,4200,120.06,16,504252,346,94.29,PO-2025-160562
2371,739,5,7,3323,191.48,12,636288.04,751,88.4,PO-2024-865093
2372,135,6,4,3229,64.56,7,208464.24,142,96.34,PO-2024-709549
2373,857,17,10,2069,162.52,15,336253.88,872,86.58,PO-2025-713073
2374,277,4,2,2022,240.06,18,485401.32,295,96.36,PO-2025-369911
2375,866,7,14,776,334.33,8,259440.08,874,85.06,PO-2024-905672
2376,988,10,7,4888,186.79,12,913029.52,1000,89.89,PO-2023-197636
2377,111,20,7,519,113.95,6,59140.05,117,87.76,PO-2023-795116
2378,22,5,2,231,330.04,13,76239.24,35,88.24,PO-2024-807484
2379,1001,17,4,2369,119.67,17,283498.23,1018,94.64,PO-2023-518125
2380,782,15,15,2487,285.32,23,709590.84,805,94.99,PO-2024-260944
2381,106,21,10,1539,166.07,10,255581.73,116,88.91,PO-2025-601345
2382,939,16,2,4843,289.78,22,1403404.54,961,96.86,PO-2025-979173
2383,78,15,1,3851,337.67,20,1300367.17,98,97.07,PO-2024-136440
2384,1019,4,10,209,310.07,26,64804.63,1045,97.59,PO-2024-286620
2385,6,9,15,3356,46.15,8,154879.4,14,98.89,PO-2025-499814
2386,758,22,6,3640,14.83,18,53981.2,776,98.37,PO-2025-424041
2387,964,1,9,4652,5.95,27,27679.4,991,92.82,PO-2024-456859
2388,453,21,5,4083,129.61,26,529197.63,479,91.23,PO-2024-878379
2389,9,12,8,2887,91.34,17,263698.58,26,87.56,PO-2024-262340
2390,714,16,14,2814,288.65,15,812261.1,729,94.98,PO-2025-988740
2391,522,16,11,3238,112.72,24,364987.36,546,91.47,PO-2025-370522
2392,589,22,9,2287,179.16,23,409738.92,612,87.32,PO-2023-578046
2393,766,3,2,3722,17.38,10,64688.36,776,95.62,PO-2025-999889
2394,555,9,6,1727,66.91,9,115553.57,564,91.32,PO-2025-492545
2395,593,12,6,3038,56.13,11,170522.94,604,93.8,PO-2023-868699
2396,89,20,4,266,300.01,20,79802.66,109,96.14,PO-2024-697757
2397,166,3,15,383,259.38,27,99342.54,193,87.19,PO-2024-508813
2398,335,18,3,2605,131.41,19,342323.05,354,89.5,PO-2024-792068
2399,249,21,4,4352,53.74,9,233876.48,258,86.71,PO-2025-930436
2400,621,17,9,1404,120.56,16,169266.24,637,98.32,PO-2024-658069
2401,106,20,8,4853,96.19,27,466810.07,133,85.58,PO-2023-655575
2402,1077,16,15,4870,134.98,25,657352.6,1096,97.69,PO-2023-549112
2403,817,22,11,3414,130.21,9,444536.94,826,85.21,PO-2025-842438
2404,824,15,12,1820,164.49,20,299371.8,844,89.1,PO-2025-880456
2405,521,2,5,4789,34.63,13,165843.07,534,92.21,PO-2024-318585
2406,862,5,11,442,194.3,10,85880.6,872,92.17,PO-2024-155406
2407,854,13,2,4997,200.98,23,1004297.06,877,93.72,PO-2023-570348
2408,614,22,7,3961,167.58,10,663784.38,624,86.58,PO-2024-463367
2409,741,1,2,3642,337.95,5,1230813.9,746,85.73,PO-2025-977798
2410,872,5,15,3226,40.38,21,130265.88,893,93.42,PO-2025-915660
2411,310,13,8,4812,323.16,26,1555045.92,336,88.29,PO-2025-865140
2412,1062,19,15,4218,64.23,19,270922.14,1081,95.65,PO-2023-718695
2413,295,4,11,2505,315.37,28,790001.85,323,93.04,PO-2023-296391
2414,969,10,5,2834,150.4,15,426233.6,984,85.45,PO-2025-667739
2415,299,1,7,4174,223.08,28,931135.92,327,97.31,PO-2025-578487
2416,30,18,9,2316,223.44,13,517487.04,43,88.78,PO-2023-507815
2417,846,20,6,4869,128.71,25,626688.99,871,86.78,PO-2025-108212
2418,760,4,12,4714,243.97,25,1150074.58,785,89.04,PO-2025-639502
2419,1055,16,4,1229,85.8,26,105448.2,1081,90.06,PO-2024-575363
2420,212,11,11,4832,348.25,16,1682744,228,91.23,PO-2025-244392
2421,798,20,1,611,98.12,19,59951.32,817,94.34,PO-2025-157049
2422,708,11,10,4144,295.89,6,1226168.16,714,90.79,PO-2025-516948
2423,548,16,8,1303,57.41,13,74805.23,561,87.3,PO-2025-219440
2424,416,19,7,411,313.53,19,128860.83,435,98.9,PO-2024-149014
2425,828,17,1,4214,349.74,26,1473804.36,854,94.41,PO-2024-607829
2426,661,2,14,1629,191.21,23,311481.09,684,85.97,PO-2023-973699
2427,375,21,13,793,301.08,11,238756.44,386,89.86,PO-2025-702417
2428,776,17,11,219,33.44,23,7323.36,799,93.95,PO-2024-467433
2429,218,19,4,2899,108.97,26,315904.03,244,92.71,PO-2025-565471
2430,741,4,5,769,251.14,26,193126.66,767,97.65,PO-2025-384472
2431,119,22,4,3524,286.73,20,1010436.52,139,95.57,PO-2024-945065
2432,426,15,11,4223,137.28,25,579733.44,451,87.14,PO-2025-153983
2433,43,4,10,2195,106.67,24,234140.65,67,90.95,PO-2025-145655
2434,943,1,8,411,305.57,15,125589.27,958,89.25,PO-2025-518455
2435,474,7,4,224,227.13,23,50877.12,497,91.24,PO-2024-730567
2436,1060,10,7,159,91.47,26,14543.73,1086,85.79,PO-2025-330219
2437,978,21,5,4318,19.67,26,84935.06,1004,98.06,PO-2023-275064
2438,567,4,14,1478,191.31,13,282756.18,580,92.05,PO-2025-154203
2439,1062,7,1,2144,115.84,19,248360.96,1081,93.86,PO-2024-382049
2440,27,17,2,1090,245.8,21,267922,48,93.99,PO-2024-194049
2441,337,15,5,4398,121.92,9,536204.16,346,87.58,PO-2024-382706
2442,276,2,4,1163,74.45,22,86585.35,298,97.09,PO-2024-347881
2443,661,12,6,4519,164.99,29,745589.81,690,89.23,PO-2025-677854
2444,366,11,4,3962,116.65,22,462167.3,388,95.76,PO-2025-405885
2445,104,12,9,1191,337.26,12,401676.66,116,95.22,PO-2025-368084
2446,244,11,5,3482,213.16,20,742223.12,264,92.54,PO-2024-950912
2447,840,14,11,4787,151.11,23,723363.57,863,88.79,PO-2024-835472
2448,30,4,14,1837,172.11,11,316166.07,41,97.79,PO-2023-633405
2449,329,6,12,1902,319.15,29,607023.3,358,93.68,PO-2024-693894
2450,145,19,11,4175,261.12,22,1090176,167,86.76,PO-2025-625383
2451,705,18,4,874,286.53,25,250427.22,730,97.55,PO-2024-399015
2452,957,10,11,4079,71.12,11,290098.48,968,92.87,PO-2025-910096
2453,977,4,3,4309,76.66,27,330327.94,1004,92.6,PO-2023-233964
2454,655,9,14,823,336.79,28,277178.17,683,91.93,PO-2023-228263
2455,234,20,2,358,150.11,22,53739.38,256,87.9,PO-2024-995625
2456,905,13,5,2343,299.72,15,702243.96,920,89.54,PO-2023-102705
2457,877,13,10,3169,273.19,27,865739.11,904,90.74,PO-2025-979747
2458,928,17,12,2951,146.64,8,432734.64,936,94.17,PO-2024-858279
2459,736,13,2,215,77.74,27,16714.1,763,94.19,PO-2024-732617
2460,947,20,3,3353,188.8,5,633046.4,952,87.45,PO-2025-820808
2461,992,7,7,2478,91.27,22,226167.06,1014,97.19,PO-2024-333158
2462,879,16,1,4365,20.36,26,88871.4,905,93.99,PO-2024-676581
2463,6,19,3,1932,327.05,5,631860.6,11,93.78,PO-2025-259952
2464,222,16,2,1293,143.38,15,185390.34,237,86.76,PO-2024-612312
2465,541,6,2,3378,243.74,25,823353.72,566,97.28,PO-2023-346082
2466,600,20,14,2132,219.78,6,468570.96,606,86.64,PO-2023-745233
2467,51,22,9,2385,23.78,27,56715.3,78,97.07,PO-2025-458088
2468,33,12,4,1099,228.54,29,251165.46,62,90.73,PO-2025-201382
2469,745,13,4,4535,251.62,12,1141096.7,757,92.01,PO-2024-459086
2470,215,7,12,3339,28.59,19,95462.01,234,90.4,PO-2025-572966
2471,601,17,7,1191,94.83,12,112942.53,613,92.7,PO-2024-466547
2472,22,14,5,3772,312.19,5,1177580.68,27,85.53,PO-2025-524927
2473,862,10,11,4334,253.36,26,1098062.24,888,97.84,PO-2024-852228
2474,509,3,3,1195,335.91,15,401412.45,524,89.41,PO-2025-777178
2475,925,3,5,1864,184.48,23,343870.72,948,97.15,PO-2025-135892
2476,145,7,5,1473,39.34,29,57947.82,174,94.56,PO-2025-258325
2477,692,9,13,4813,143.32,22,689799.16,714,88.66,PO-2025-825711
2478,621,19,11,891,109.1,19,97208.1,640,87.4,PO-2025-223374
2479,86,19,10,1397,197.44,21,275823.68,107,90.95,PO-2024-158782
2480,537,1,13,4989,50.37,27,251295.93,564,88.18,PO-2024-154035
2481,358,8,12,3387,275.76,5,933999.12,363,88.85,PO-2023-145523
2482,519,17,6,699,309.01,12,215997.99,531,86.46,PO-2024-878871
2483,423,19,13,1843,99.68,14,183710.24,437,93.58,PO-2025-815738
2484,573,16,4,2443,150.41,7,367451.63,580,97.27,PO-2024-178156
2485,418,13,4,1312,175.14,14,229783.68,432,98.59,PO-2024-259559
2486,1016,11,15,3905,73.03,24,285182.15,1040,96.9,PO-2025-251263
2487,661,1,14,2849,130.96,23,373105.04,684,86.08,PO-2025-165889
2488,718,20,13,4092,67.07,21,274450.44,739,90.73,PO-2025-802789
2489,932,21,7,2278,180.58,15,411361.24,947,87.96,PO-2024-158409
2490,226,2,9,3395,46.26,27,157052.7,253,85.84,PO-2025-895107
2491,443,22,4,2956,246.47,26,728565.32,469,89.33,PO-2024-488180
2492,384,3,7,947,77.03,13,72947.41,397,98.09,PO-2025-271547
2493,257,11,15,3500,91.54,9,320390,266,85.77,PO-2025-217967
2494,465,3,6,1023,88.98,14,91026.54,479,92.95,PO-2025-542121
2495,576,10,4,3098,178.66,24,553488.68,600,85.8,PO-2025-962129
2496,97,5,1,759,341.26,5,259016.34,102,96.86,PO-2025-699747
2497,894,16,11,758,339.99,27,257712.42,921,95.91,PO-2025-825150
2498,985,4,6,2546,139.12,6,354199.52,991,86.06,PO-2024-408472
2499,532,11,12,1252,234.28,10,293318.56,542,97.54,PO-2024-991622
2500,502,20,8,3392,168.72,28,572298.24,530,95.29,PO-2024-967858
2501,34,4,3,757,122.39,23,92649.23,57,93.87,PO-2025-938235
2502,277,14,1,3750,195.43,11,732862.5,288,87.24,PO-2024-351023
2503,182,22,15,1837,105,5,192885,187,93.43,PO-2024-876701
2504,871,20,9,3884,71.18,11,276463.12,882,92.25,PO-2023-160081
2505,844,11,2,343,144.35,8,49512.05,852,88.55,PO-2024-352926
2506,879,22,4,237,89.74,7,21268.38,886,85.23,PO-2025-609115
2507,17,9,4,109,338.9,17,36940.1,34,96.87,PO-2024-495872
2508,309,20,13,3985,161.27,25,642660.95,334,88.23,PO-2023-780957
2509,199,11,10,313,261.98,15,81999.74,214,97.24,PO-2025-795605
2510,676,20,12,3126,110.27,24,344704.02,700,95.03,PO-2024-255013
2511,220,19,3,4649,264.28,27,1228637.72,247,87.03,PO-2023-718970
2512,912,15,2,4235,343.66,9,1455400.1,921,88.32,PO-2024-825530
2513,381,10,10,3704,265.8,26,984523.2,407,85.98,PO-2025-923292
2514,321,21,6,4271,169.5,22,723934.5,343,87.14,PO-2025-193637
2515,197,12,1,1285,85.02,11,109250.7,208,89.53,PO-2023-205522
2516,753,6,13,666,94.64,11,63030.24,764,86.82,PO-2024-880766
2517,807,17,8,2699,201.04,20,542606.96,827,88.8,PO-2024-916879
2518,1088,14,2,472,186.05,16,87815.6,1096,98.06,PO-2023-754271
2519,1014,19,2,4881,308.17,29,1504177.77,1043,98.84,PO-2023-938583
2520,8,22,4,2084,23.3,17,48557.2,25,93.39,PO-2023-843415
2521,30,13,12,956,197.48,7,188790.88,37,98.18,PO-2025-953444
2522,455,6,7,425,43.38,17,18436.5,472,89.84,PO-2025-219622
2523,238,15,14,830,124.01,24,102928.3,262,87.03,PO-2023-512303
2524,555,8,7,1086,35.51,23,38563.86,578,97.51,PO-2024-796533
2525,1092,9,7,3561,113.52,13,404244.72,1096,92.81,PO-2025-289979
2526,880,12,11,1718,156,9,268008,889,98.09,PO-2025-262763
2527,831,19,7,2000,80.14,19,160280,850,91.49,PO-2025-509844
2528,701,16,1,4149,300.37,23,1246235.13,724,95.51,PO-2025-869378
2529,1034,17,1,447,68.8,15,30753.6,1049,93.96,PO-2025-756907
2530,277,5,1,3154,154.72,17,487986.88,294,93.22,PO-2024-425869
2531,206,9,14,2778,313.14,16,869902.92,222,97.7,PO-2024-460831
2532,1001,20,1,876,55.63,14,48731.88,1015,95.57,PO-2023-826246
2533,1037,18,11,1864,58.85,20,109696.4,1057,95.87,PO-2023-373712
2534,680,22,3,2306,211.25,20,487142.5,700,89.48,PO-2025-142871
2535,264,14,4,2716,41.24,11,112007.84,275,97.24,PO-2025-545167
2536,678,2,1,121,298,15,36058,693,88.81,PO-2025-156190
2537,587,13,7,4291,165.56,6,710417.96,593,93.54,PO-2025-635765
2538,770,22,14,579,224.81,7,130164.99,777,94.7,PO-2025-573158
2539,303,21,1,1606,286.55,6,460199.3,309,89.75,PO-2024-676472
2540,334,7,6,3986,234.7,11,935514.2,345,97.42,PO-2024-900134
2541,370,20,8,3924,130.62,7,512552.88,377,97.17,PO-2025-152152
2542,552,1,2,2335,119.58,20,279219.3,572,89.03,PO-2023-581219
2543,433,9,2,4973,61.38,11,305242.74,444,88.77,PO-2025-471958
2544,885,19,15,1439,68.46,14,98513.94,899,98.95,PO-2024-995721
2545,633,4,5,1388,95.83,21,133012.04,654,97.66,PO-2025-869045
2546,341,3,2,4241,113.94,5,483219.54,346,89.04,PO-2023-668903
2547,44,9,2,513,103.46,20,53074.98,64,96.34,PO-2024-288437
2548,951,10,5,3265,290.64,29,948939.6,980,92.34,PO-2024-613894
2549,321,9,1,4916,119.38,8,586872.08,329,91.84,PO-2024-149648
2550,141,22,12,3264,109.83,12,358485.12,153,93.14,PO-2023-997321
2551,518,6,10,2856,274.53,7,784057.68,525,96.19,PO-2024-168452
2552,556,18,5,2518,305.04,11,768090.72,567,93.77,PO-2023-335024
2553,766,10,12,1203,176.44,25,212257.32,791,92.69,PO-2025-894923
2554,401,5,10,4864,143.39,5,697448.96,406,93.53,PO-2023-591676
2555,950,17,2,3873,24.24,13,93881.52,963,89.54,PO-2023-898728
2556,836,21,2,477,17.06,21,8137.62,857,98.11,PO-2023-307834
2557,928,8,3,223,257,6,57311,934,97.49,PO-2024-645541
2558,429,6,6,1406,136.37,20,191736.22,449,92.14,PO-2023-715994
2559,596,2,3,3370,164.46,15,554230.2,611,93.83,PO-2023-148663
2560,318,7,3,2958,258.93,22,765914.94,340,93.62,PO-2024-751581
2561,853,22,12,1146,310.29,23,355592.34,876,91.6,PO-2024-906344
2562,473,17,1,841,184.55,15,155206.55,488,89.19,PO-2025-256648
2563,223,10,5,3273,204.02,17,667757.46,240,96.28,PO-2025-622866
2564,41,13,11,2906,317.15,21,921637.9,62,94.5,PO-2025-174902
2565,573,18,4,2856,321.88,9,919289.28,582,85.9,PO-2025-363774
2566,443,7,6,3877,52.71,14,204356.67,457,96.06,PO-2023-705718
2567,862,9,1,3181,38.87,27,123645.47,889,90.12,PO-2025-883130
2568,1021,12,14,4963,130.37,12,647026.31,1033,87.52,PO-2024-330020
2569,419,15,14,2688,193.96,27,521364.48,446,96.32,PO-2025-615600
2570,387,12,10,986,211.08,25,208124.88,412,91.78,PO-2024-432793
2571,412,2,2,3433,190.18,12,652887.94,424,95.89,PO-2025-472438
2572,727,9,7,4983,181.05,11,902172.15,738,85.87,PO-2024-350396
2573,634,21,8,421,339.86,11,143081.06,645,87.17,PO-2025-746840
2574,109,16,2,2266,24.86,20,56332.76,129,94.64,PO-2025-267593
2575,929,13,6,3551,38.02,21,135009.02,950,85.01,PO-2024-768542
2576,466,6,12,3614,206.79,17,747339.06,483,94.22,PO-2025-688029
2577,569,20,14,961,82.76,27,79532.36,596,88.98,PO-2023-717544
2578,751,22,14,3063,140.54,21,430474.02,772,93.45,PO-2025-312013
2579,677,15,11,2634,72.38,24,190648.92,701,91.43,PO-2025-689550
2580,1073,21,6,2767,18.24,23,50470.08,1096,98.84,PO-2025-712782
2581,548,8,9,3508,85.77,15,300881.16,563,85.2,PO-2024-911502
2582,322,6,2,3333,10.78,27,35929.74,349,98,PO-2025-405097
2583,340,22,4,4730,90.94,29,430146.2,369,96.12,PO-2024-836720
2584,1045,20,8,1815,20.86,12,37860.9,1057,87.39,PO-2024-634800
2585,941,10,10,3505,331.25,15,1161031.25,956,98.74,PO-2024-288330
2586,449,14,7,4246,312.14,28,1325346.44,477,94.97,PO-2024-757520
2587,1068,8,1,3542,60.52,9,214361.84,1077,94.04,PO-2025-753926
2588,362,2,7,2043,207.88,6,424698.84,368,95.36,PO-2024-679867
2589,928,14,2,3218,271.27,27,872946.86,955,87.92,PO-2025-152578
2590,304,10,9,2135,206.12,11,440066.2,315,97.89,PO-2025-332292
2591,634,4,15,548,158.64,10,86934.72,644,89.07,PO-2024-859403
2592,151,4,13,2617,317.36,24,830531.12,175,93.02,PO-2025-330761
2593,545,9,5,2137,212.73,16,454604.01,561,93.51,PO-2025-997744
2594,328,5,8,1824,30.42,24,55486.08,352,91.36,PO-2025-436521
2595,436,1,12,4073,17.89,20,72865.97,456,90.32,PO-2025-663820
2596,120,20,7,4809,263.01,20,1264815.09,140,93.4,PO-2024-342780
2597,84,13,4,4132,82,21,338824,105,88.91,PO-2024-200952
2598,129,1,2,4198,219.41,9,921083.18,138,88.2,PO-2025-956823
2599,681,20,10,1952,42.59,22,83135.68,703,87.06,PO-2023-713042
2600,193,2,14,4474,246.37,20,1102259.38,213,91.03,PO-2023-610131
2601,703,5,5,634,43.65,23,27674.1,726,97,PO-2025-364983
2602,499,10,12,1260,325.91,19,410646.6,518,89.18,PO-2025-350992
2603,125,22,10,921,125.46,28,115548.66,153,95.17,PO-2024-534412
2604,489,16,11,4186,115.13,27,481934.18,516,96.46,PO-2025-315498
2605,958,15,10,2371,5.57,12,13206.47,970,92.16,PO-2023-187518
2606,434,6,15,4358,321.74,15,1402142.92,449,89.06,PO-2025-111980
2607,169,6,11,1908,252.62,10,481998.96,179,94.87,PO-2023-100320
2608,165,9,14,211,349.59,16,73763.49,181,98.26,PO-2024-255376
2609,986,3,1,1167,158.12,6,184526.04,992,85.91,PO-2024-114375
2610,1026,19,10,1864,153.99,29,287037.36,1055,98.43,PO-2025-642094
2611,982,10,8,1368,275.89,28,377417.52,1010,85.62,PO-2023-907820
2612,95,15,4,2080,254.25,18,528840,113,87.43,PO-2025-788191
2613,634,9,1,366,286.1,23,104712.6,657,87.68,PO-2023-509519
2614,862,18,8,1816,81.05,8,147186.8,870,97.18,PO-2025-503805
2615,547,21,1,3952,138.46,26,547193.92,573,89.37,PO-2024-356397
2616,1072,12,1,4733,38.76,24,183451.08,1096,87.55,PO-2025-487335
2617,367,19,15,1018,309.46,16,315030.28,383,94.38,PO-2023-133371
2618,768,22,9,1782,259.13,5,461769.66,773,97.27,PO-2025-166994
2619,933,4,1,2288,92.23,16,211022.24,949,89.64,PO-2024-119083
2620,159,7,2,4539,78.97,17,358444.83,176,93.75,PO-2024-700265
2621,146,7,13,1912,331.18,15,633216.16,161,86.55,PO-2023-737751
2622,640,3,14,2000,318.03,24,636060,664,96.08,PO-2023-497069
2623,1020,4,5,1113,46.01,19,51209.13,1039,95.56,PO-2025-624675
2624,868,9,9,4773,314.72,22,1502158.56,890,90.26,PO-2024-902445
2625,1034,4,8,1800,39.98,21,71964,1055,93.16,PO-2023-533476
2626,619,8,9,1300,288.93,25,375609,644,90.42,PO-2024-957662
2627,571,14,8,3972,108.69,27,431716.68,598,90.76,PO-2023-418583
2628,649,9,12,727,203.48,28,147929.96,677,88.03,PO-2024-633694
2629,599,11,8,1968,341.5,22,672072,621,88.97,PO-2023-498922
2630,536,8,2,1833,126.32,14,231544.56,550,92.03,PO-2024-749720
2631,970,22,13,980,272.98,7,267520.4,977,89.57,PO-2024-992731
2632,771,16,11,765,199.11,5,152319.15,776,92.5,PO-2023-898361
2633,220,21,2,325,189.18,18,61483.5,238,98.06,PO-2024-335840
2634,678,3,2,2490,276.98,22,689680.2,700,91.14,PO-2023-321885
2635,613,4,3,4236,282.15,19,1195187.4,632,87.13,PO-2025-491851
2636,757,11,11,2576,312.86,28,805927.36,785,86.11,PO-2024-554919
2637,62,13,4,631,282.36,23,178169.16,85,91.63,PO-2025-214070
2638,229,6,3,3334,196.69,7,655764.46,236,85.92,PO-2023-167899
2639,736,17,12,181,169.44,19,30668.64,755,97.41,PO-2025-582473
2640,395,15,10,3236,20.23,17,65464.28,412,96.21,PO-2025-884130
2641,42,8,9,3012,319.5,16,962334,58,89.28,PO-2024-231390
2642,618,17,7,4003,284.26,23,1137892.78,641,89.74,PO-2025-682694
2643,852,16,14,3224,271.15,17,874187.6,869,93.59,PO-2023-991926
2644,25,21,13,3145,197.47,24,621043.15,49,85.1,PO-2025-737892
2645,538,20,2,3725,167.16,12,622671,550,90.21,PO-2024-852281
2646,410,3,13,3131,170.95,14,535244.45,424,95.92,PO-2025-924348
2647,50,22,7,1480,69.65,27,103082,77,88.58,PO-2024-207128
2648,1013,9,6,4814,284.87,18,1371364.18,1031,92.35,PO-2025-964983
2649,660,1,10,1095,339.12,8,371336.4,668,91.05,PO-2024-413814
2650,1075,11,8,3372,348.24,11,1174265.28,1086,86.2,PO-2025-204966
2651,202,3,8,2938,129.81,24,381381.78,226,96.1,PO-2025-285983
2652,154,9,3,2837,39.92,6,113253.04,160,94.05,PO-2023-399461
2653,351,17,14,4854,48.78,12,236778.12,363,88.4,PO-2025-285111
2654,488,5,14,1804,151.64,10,273558.56,498,97.68,PO-2025-693366
2655,706,16,14,934,272.41,25,254430.94,731,89.22,PO-2025-839926
2656,93,19,1,2628,42.3,26,111164.4,119,91.47,PO-2024-666515
2657,856,16,1,1386,242.8,19,336520.8,875,90.12,PO-2025-848215
2658,741,19,9,4285,250.57,25,1073692.45,766,91.91,PO-2025-822077
2659,293,21,5,4319,63.47,29,274126.93,322,89.49,PO-2024-806054
2660,177,2,5,715,258.45,15,184791.75,192,94.19,PO-2024-652283
2661,583,7,6,4541,244.74,20,1111364.34,603,93.03,PO-2025-221578
2662,354,15,9,3682,68.61,29,252622.02,383,95.29,PO-2025-663458
2663,600,7,15,1348,312.68,13,421492.64,613,92.05,PO-2024-329950
2664,487,11,11,2284,296.97,18,678279.48,505,94.85,PO-2025-779158
2665,689,3,7,3048,286.16,23,872215.68,712,92.27,PO-2024-955545
2666,731,21,1,3636,257.48,9,936197.28,740,86.5,PO-2025-360688
2667,807,7,1,2914,213.99,26,623566.86,833,97.96,PO-2025-667801
2668,403,21,1,2851,176.36,18,502802.36,421,85.57,PO-2024-966762
2669,996,20,5,1715,286.86,17,491964.9,1013,88.48,PO-2025-152172
2670,919,11,8,4888,49.5,8,241956,927,95.03,PO-2023-349918
2671,506,17,8,1013,269.08,10,272578.04,516,92.39,PO-2025-609931
2672,652,4,3,875,97.11,8,84971.25,660,96.12,PO-2025-287576
2673,447,7,8,1910,55.43,22,105871.3,469,88.73,PO-2025-225474
2674,425,16,15,4318,341.57,9,1474899.26,434,88.44,PO-2025-417155
2675,342,12,7,2013,256.64,8,516616.32,350,86.01,PO-2024-306909
2676,577,22,13,2671,292.9,12,782335.9,589,86.76,PO-2025-147816
2677,508,22,15,3469,245.24,10,850737.56,518,91.89,PO-2023-507476
2678,963,14,4,3203,133.18,7,426575.54,970,89.68,PO-2024-112642
2679,396,3,3,2667,10.49,23,27976.83,419,93.46,PO-2024-994057
2680,20,15,11,4117,120.9,28,497745.3,48,88.45,PO-2023-282594
2681,179,7,3,1076,239.36,5,257551.36,184,98.4,PO-2023-711165
2682,954,18,14,2106,215.8,6,454474.8,960,97.42,PO-2025-797986
2683,393,5,13,4299,123.24,8,529808.76,401,90.86,PO-2025-748419
2684,290,18,5,2366,30.02,25,71027.32,315,96.76,PO-2025-825050
2685,634,8,14,4939,52.85,23,261026.15,657,87.02,PO-2024-260014
2686,92,1,6,1213,162.76,9,197427.88,101,94.42,PO-2025-656538
2687,428,19,9,1767,32.89,19,58116.63,447,96.64,PO-2025-257557
2688,605,16,10,1150,169.21,10,194591.5,615,88.44,PO-2025-898994
2689,1056,13,11,4593,341.68,22,1569336.24,1078,94.64,PO-2025-219369
2690,215,19,12,786,202.56,14,159212.16,229,93.46,PO-2024-328276
2691,546,14,12,4963,43.81,6,217429.03,552,87.46,PO-2023-652371
2692,202,22,4,2383,187.74,19,447384.42,221,96.85,PO-2023-206703
2693,946,16,1,3652,41.24,10,150608.48,956,98.42,PO-2025-198846
2694,513,10,1,2629,325.36,22,855371.44,535,93.13,PO-2023-166787
2695,896,13,1,451,242.49,8,109362.99,904,96.19,PO-2025-119226
2696,702,5,7,2433,288.43,16,701750.19,718,89.12,PO-2024-239316
2697,88,2,15,4106,188.3,6,773159.8,94,89.92,PO-2025-233383
2698,631,12,8,4606,39.91,17,183825.46,648,95.85,PO-2024-430424
2699,965,2,9,696,105.35,16,73323.6,981,98.52,PO-2025-889933
2700,584,8,9,1259,309.83,6,390075.97,590,91.15,PO-2025-735703
2701,638,5,11,4891,82.79,26,404925.89,664,90.21,PO-2024-888552
2702,656,18,15,4299,105.23,7,452383.77,663,88.3,PO-2023-954995
2703,13,15,8,2329,318.74,28,742345.46,41,93.95,PO-2024-427972
2704,474,2,13,2294,210.4,21,482657.6,495,92.68,PO-2025-309286
2705,297,20,7,3719,313.79,28,1166985.01,325,95.59,PO-2024-234624
2706,367,2,13,1853,201.3,5,373008.9,372,98.44,PO-2025-724833
2707,1055,22,7,316,54.59,21,17250.44,1076,88.43,PO-2023-251555
2708,474,14,13,1647,52.01,21,85660.47,495,97.43,PO-2025-861553
2709,729,19,12,2304,251.35,17,579110.4,746,95.29,PO-2023-890209
2710,368,16,12,926,43.99,28,40734.74,396,93.86,PO-2025-369579
2711,821,12,5,909,264.33,9,240275.97,830,93.91,PO-2025-328773
2712,432,22,7,4254,275.15,21,1170488.1,453,93,PO-2025-496854
